"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Generalized Associative Petri Net for Reasoning","D. Shih; H. Chiang; B. Lin","NA; NA; NA","IEEE Transactions on Knowledge and Data Engineering","","2007","19","9","1241","1251","Although Bayesian networks (BNs) are increasingly being used to solve real-world risk problems, their use is still constrained by the difficulty of constructing the node probability tables (NPTs). A key challenge is to construct relevant NPTs using the minimal amount of expert elicitation, recognizing that it is rarely cost effective to elicit complete sets of probability values. We describe a simple approach to defining NPTs for a large class of commonly occurring nodes (called ranked nodes). The approach is based on the doubly truncated normal distribution with a central tendency that is invariably a type of weighted function of the parent nodes. In extensive real-world case studies, we have found that this approach is sufficient for generating the NPTs of a very large class of nodes. We describe one such case study for validation purposes. The approach has been fully automated in a commercial tool, called AgenaRisk, and is thus accessible to all types of domain experts. We believe that this work represents a useful contribution to the BN research and technology, since its application makes the difference between being able to build realistic BN models and not.","1041-4347;1558-2191;2326-3865","","10.1109/TKDE.2007.1068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4288143","Ontology;Petri net;Reasoning;Association rule;Data mining","Petri nets;Production;Object oriented modeling;Ontologies;Fuzzy systems;Intelligent systems;Knowledge representation;Knowledge based systems;Association rules;Artificial intelligence","belief networks;normal distribution;probability;risk analysis;statistical testing","ranked node;Bayesian network model;real-world risk problem;node probability table testing;doubly truncated normal distribution;AgenaRisk software tool;probability elicitation","","17","40","","","","","","IEEE","IEEE Journals & Magazines"
"Profit based unit commitment problem under deregulated environment","I. J. Raglend; R. Kumar; S. P. Karthikeyan; K. Palanisamy; D. P. Kothari","Principal, Christian College of Engineering and Technology, Oddanchatiram, Dindugal District, TamilNadu, India; School of Electrical Sciences, Vellore Institute of Technology, Tamil Nadu India-632014; School of Electrical Sciences, Vellore Institute of Technology, Tamil Nadu, India-632014; School of Electrical Sciences, Vellore Institute of Technology, Tamil Nadu, India-632014; Vellore Institute of Technology, India - 632014","2009 Australasian Universities Power Engineering Conference","","2009","","","1","6","In this paper, an algorithm to solve the profit based unit commitment problem under deregulated environment has been proposed to determine the optimal generation schedule with maximum profit. Deregulation in power sector increases the efficiency of electricity production and distribution, offer lower prices, higher quality, a secure and a more reliable product. The proposed algorithm is developed from the view point of a generation company wishing to maximize a profit as a participant in the deregulated power and reserve markets. Unit commitment (UC) is an optimization problem of determining the schedule of generating units within a power system with a number of constraints. Unit commitment schedule depends on the market price in the deregulated market. More number of units are committed when the market price is higher. When more number of generating units are brought online more power is generated and participated in the deregulated market to get maximum profit. This paper presents a new approach of GENCOs profit based unit commitment in a day ahead competitive electricity markets. Generations, spinning reserve, non spinning reserve and system constraints are considered in the proposed formulation. The proposed approach has been tested on IEEE-30 bus system with 6 generating units as an individual GENCO. The results obtained are quite encouraging and useful in deregulated market. The algorithm and simulation are carried out using Matlab software.","","978-1-4244-5153-1978-0-86396-718","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5356610","Deregulation;Market Price;Profit based Unit Commitment;GENCO;Dynamic Programming;Economic Dispatch","Electricity supply industry deregulation;Power generation;Power system reliability;Spinning;Scheduling algorithm;Production;Constraint optimization;Electricity supply industry;System testing;Software algorithms","power generation scheduling;power markets","profit based unit commitment problem;deregulated environment;optimal generation schedule;GENCOs profit based unit commitment;electricity markets;IEEE-30 bus system;Matlab software","","","18","","","","","","IEEE","IEEE Conferences"
"Architectural design of a sensory node controller for optimized energy utilization in sensor networks","R. X. Gao; Zhaoyan Fan","Dept. of Mech. & Ind. Eng., Univ. of Massachusetts, Amherst, MA, USA; Dept. of Mech. & Ind. Eng., Univ. of Massachusetts, Amherst, MA, USA","IEEE Transactions on Instrumentation and Measurement","","2006","55","2","415","428","The increasing complexity of manufacturing machines and the continued demand for high productivity have led to growing applications of sensor networks to enable more reliable, timely, and comprehensive information gathering from the machines being monitored. An effective and efficient utilization of sensor networks requires new sensor designs that enable adaptive event-driven information gathering based on the condition of the machines, as well as a coordinated information distribution adjusted to the available communication bandwidth of the network. This paper investigates several fundamental aspects regarding the architectural design of a sensory node controller (SNOC). The SNOC is the key element in a large-scale sensor network that coordinates the operation of individual sensors and the communication among various sensing clusters to realize distributed intelligent sensing. A parametric SNOC design that dynamically adjusts the power supply and the data-acquisition procedure to reduce the overall energy consumption of the sensor network is presented. Considerations on both the hardware and software aspects of the design to achieve energy efficiency are described, and analytical formulations are derived. Simulation results for a sensor network consisting of 40 SNOCs, each coordinating eight physical sensors, have shown that the design is able to reduce the energy consumption by about 43%, as compared to traditional techniques. A prototype SNOC was designed and implemented, based on the platform of a commercially available microcontroller, and experimentally tested for its ability to dynamically adjust the power consumption. The study has provided a concrete input to the design optimization and experimental realization of an SNOC-based sensor network for machine-system monitoring.","0018-9456;1557-9662","","10.1109/TIM.2006.870321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1608583","Machine-system monitoring;power efficiency;sensor networks;system-on-a-chip;vibration signal processing","Design optimization;Intelligent sensors;Energy consumption;Condition monitoring;Manufacturing;Productivity;Telecommunication network reliability;Bandwidth;Communication system control;Large-scale systems","intelligent sensors;wireless sensor networks;microcontrollers;system-on-chip;computerised monitoring;data acquisition","architectural design;sensory node controller;optimized energy utilization;sensor designs;adaptive event-driven information gathering;coordinated information distribution;network communication bandwidth;large-scale sensor network;sensing clusters;distributed intelligent sensing;power supply;data-acquisition procedure;energy consumption;microcontroller;machine-system monitoring;system-on-a-chip;vibration signal processing","","26","28","","","","","","IEEE","IEEE Journals & Magazines"
"Transmission systems power quality monitors allocation","D. C. S. Reis; P. R. C. Villela; C. A. Duque; P. F. Ribeiro","Energy Department of UFJF, Juiz de Fora MG, Brazil; Electrical Circuits Department of UFJF, Juiz de Fora MG, Brazil; Electrical Circuits Department of UFJF, Juiz de Fora MG, Brazil; CAPS/FSU, USA","2008 IEEE Power and Energy Society General Meeting - Conversion and Delivery of Electrical Energy in the 21st Century","","2008","","","1","7","This work develops and tests a branch and bound algorithm for solving optimum allocation of power quality monitors in a transmission power system. The optimization problem is solved by using 0-1 integer programming techniques and depends highly on network topology. The algorithm, which is implemented in Matlab software, minimizes the total cost of the monitoring system and found the optimum number and locations for monitors on the network studied, under a set of given network observability constraints. Case studies are presented for IEEE test networks and for CEMIG actual transmission power systems. Current and voltage values are estimated by using monitored variables to validate the obtained results.","1932-5517","978-1-4244-1905-0978-1-4244-1906","10.1109/PES.2008.4596309","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4596309","power quality;power quality monitoring;power quality monitors allocation;combinatorial optimization;branch-and-bound","Monitoring;Mathematical model;Transmission line matrix methods;Power systems;Resource management;Power quality;Transmission line measurements","integer programming;power supply quality;power system measurement;power transmission","transmission systems;power quality monitoring;optimum allocation;optimization;integer programming techniques;network topology;Matlab software;IEEE test networks;CEMIG actual transmission power systems","","16","21","","","","","","IEEE","IEEE Conferences"
"Component Based Performance Modelling of Wireless Routing Protocols","J. S. Baras; V. Tabatabaee; P. Purkayastha; K. Somasundaram","NA; NA; NA; NA","2009 IEEE International Conference on Communications","","2009","","","1","6","We propose a component based methodology for modelling and design of wireless routing protocols. Componentization is a standard methodology for analysis and synthesis of complex systems, or software. The feasibility of the component based design relies heavily on the compositionality property (i.e. system-level properties can be computed from properties of components). To provide a component based design methodology and to test compositionality for routing protocols, we have to develop a component based model of the wireless network. We present the main components of the routing protocol that should be modelled and focus on three main components: neighborhood discovery, selector of topology information to disseminate, and the path selection components. For each component, we identify the inputs, outputs, and a generic methodology for modelling. Throughout the paper, we use the Optimized Link State Routing (OLSR) protocol as a case study to demonstrate the effectiveness of our approach. Using the neighborhood discovery component, we present our design methodology and design a modified enhanced version of this component, and compare its performance to the original OLSR design.","1550-3607;1938-1883","978-1-4244-3435","10.1109/ICC.2009.5198840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5198840","","Routing protocols;Wireless networks;Measurement;Cross layer design;Design methodology;Design optimization;Software systems;System testing;Network synthesis;Communications Society","radio networks;routing protocols;telecommunication network topology","component based performance modelling;wireless routing protocols;complex systems;topology information;generic methodology;optimized link state routing protocol","","4","7","","","","","","IEEE","IEEE Conferences"
"Petri-nets for formal verification of MAC protocols","R. J. Haines; G. R. Clemo; A. T. D. Munro","NA; NA; NA","IET Software","","2007","1","2","39","47","Full or partial reconfiguration of communications devices offers both optimised performance for niche scenario-specific deployments and support for de-regulated radio spectrum management. The correctness of the protocols or protocol-enhancements being deployed in such a dynamic and autonomous manner cannot easily be determined through traditional testing techniques. Formal description techniques are a key verification technique for protocols. The Petri-net formal description technique offers the best combination of intuitive representation, tool-support and analytical capabilities. Having described key features and analytical approaches of Reference-nets (an extended Petri-net formalism), a case study is presented applying this approach to a contemporary research area: IEEE 802.11 centralised control mechanisms to support delay-sensitive streams and bursty data traffic. This case study showcases the ability both to generate performance-oriented simulation results and to determine more formal correctness properties. The simulation results allow comparison with published results and show that a packet-expiration mechanism places greater demands on the contention-free resource allocation, while the mathematical analysis of the model reveals it to be free of deadlock and k-bounded with respect to resources. The work demonstrates the potential that the Petri-net formal method has for analysing process and protocol models to support reconfigurable devices","1751-8806;1751-8814","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4197557","","","access protocols;formal verification;Petri nets","Petri nets;formal verification;MAC protocols;communications device reconfiguration;optimised performance;niche scenario-specific deployments;de-regulated radio spectrum management;formal description techniques;Reference-nets;extended Petri-net formalism;IEEE 802.11 centralised control mechanisms;delay sensitive streams;formal correctness properties;packet-expiration mechanism;contention-free resource allocation;mathematical analysis;reconfigurable devices;bursty data traffic","","1","","","","","","","IET","IET Journals & Magazines"
"Grey Model for Time-Dependent Vertical Ultimate Bearing Capacity of Concrete Pile in Soft Soil Area","W. Wang; T. Xia","NA; NA","2009 International Conference on Computational Intelligence and Software Engineering","","2009","","","1","4","Determining of vertical ultimate bearing capacity (VUBC) of concrete pile is very important to design and management of geotechnical engineering in soft soil area. However, it is not well solved because the VUBC increases with time after pile installation. In this paper, conventional model for time-VUBC relationships is introduced, and one new grey model is proposed to predict time-VUBC relationships based on optimized field investigation data. Then, correctness and applicability of the grey model are analyzed. The proposed grey model can instead of long-time field investigation with short-time investigation, which can save both cost and time for engineering construction. Finally, good agreements have been found between field investigations and grey model simulations. Results of this study can put good foundation for design and management of corresponding geotechnical engineering.","","978-1-4244-4507","10.1109/CISE.2009.5364072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5364072","","Concrete;Soil;Testing;Mathematical model;Cities and towns;Engineering management;Design engineering;Predictive models;Reliability engineering;Civil engineering","concrete;foundations;geotechnical engineering;soil;structural engineering computing","Grey model;time-dependent vertical ultimate bearing capacity;soft soil area;concrete pile;geotechnical engineering;field investigation","","","10","","","","","","IEEE","IEEE Conferences"
"The PRAGMA Testbed - Building a Multi-Application International Grid","C. Zheng; D. Abramson; P. Arzberger; S. Ayyub; C. Enticott; S. Garic; M. J. Katz; Jae-Hyuck Kwak; Bu Sung Lee; P. M. Papadopoulos; S. Phatanapherom; S. Sriprayoonsakul; Y. Tanaka; Y. Tanimura; O. Tatebe; P. Uthayopas","San Diego Supercomputer Center, USA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","Sixth IEEE International Symposium on Cluster Computing and the Grid (CCGRID'06)","","2006","2","","57","57","This practices and experience paper describes the coordination, design, implementation, availability, and performance of the Pacific Rim Applications and Grid Middleware Assembly (PRAGMA) grid testbed. Applications in high-energy physics, genome annotation, quantum computational chemistry, wildfire simulation, and protein sequence alignment have driven the middleware requirements, and the testbed provides a mechanism for international users to share software beyond the essential, de facto standard Globus core. In this paper, we describe how human factors, resource availability and performance issues have affected the middleware, applications and the testbed design. We also describe how middleware components in grid monitoring, grid accounting, grid remote procedure calls, grid-aware file systems, and grid-based optimization have dealt with some of the major characteristics of our testbed. We also briefly describe a number of mechanisms that we have employed to make software more easily available to testbed administrators","","0-7695-2585","10.1109/CCGRID.2006.1630948","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630948","","Middleware;Application software;Availability;Quantum computing;Software testing;Buildings;Assembly;Physics;Genomics;Bioinformatics","grid computing;middleware","PRAGMA grid testbed;Pacific Rim Applications and Grid Middleware Assembly;multiapplication international grid;high-energy physics;genome annotation;quantum computational chemistry;wildfire simulation;protein sequence alignment;middleware requirements;Globus core;grid monitoring;grid accounting;grid remote procedure calls;grid-aware file systems;grid-based optimization","","11","17","","","","","","IEEE","IEEE Conferences"
"A Fast Learning Algorithm with Transductive Support Vector Machine","J. Xie; H. Dong; M. Li; G. Liu","NA; NA; NA; NA","2009 International Conference on Computational Intelligence and Software Engineering","","2009","","","1","4","Transductive inference based on support vector machine is a new research region in statistical learning theory. An improved algorithm is proposed in this paper, which overcome the disadvantages of studying process complexity and slow in the progressive transductive support vector machine learning algorithm. The algorithm optimized the samples which near the support vector only, and large number of samples were reduced, so the speed of algorithm is improved. Experiments show that the speed of this algorithm is improved with little influence on the performance.","","978-1-4244-4507","10.1109/CISE.2009.5365411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5365411","","Machine learning;Support vector machines;Support vector machine classification;Machine learning algorithms;Inference algorithms;Laboratories;Nondestructive testing;Statistical learning;Pattern recognition;Learning systems","inference mechanisms;learning (artificial intelligence);statistical analysis;support vector machines","fast learning algorithm;transductive support vector machine;transductive inference;statistical learning theory;process complexity;machine learning","","","10","","","","","","IEEE","IEEE Conferences"
"A Linear Mean-Field Annealing Algorithm Solving Weapon Target Assignment Problem","C. Liu; H. Wang; Z. Qiu","NA; NA; NA","2009 International Conference on Computational Intelligence and Software Engineering","","2009","","","1","4","Traditional optimization algorithms have been applied to solve the Weapon Target Assignment (WTA) problem, but these algorithms usually solve small size instances. In this paper, we propose a linear mean-field algorithm with Hopfield network to solve large size assignments. This kind of algorithm that combines the advantage of neural network and simulated annealing can quickly converge to a global optimum solution. Compared with stochastic simulate annealing algorithm and mean-field annealing algorithm, some experimental results testify its feasibility.","","978-1-4244-4507","10.1109/CISE.2009.5365022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5365022","","Weapons;Simulated annealing;Stochastic processes;Educational institutions;Neural networks;Testing;Fires;Linear programming;Operations research;Hopfield neural networks","Hopfield neural nets;military computing;simulated annealing","weapon target assignment problem;neural network;simulated annealing;linear mean-field algorithm;Hopfield network","","","8","","","","","","IEEE","IEEE Conferences"
"Implementation of the Mathematical Model for Improving the Inter-instrument Agreement of Spectrocolorimeters","X. Wan; X. Huang","NA; NA","2008 International Conference on Computer Science and Software Engineering","","2008","6","","34","37","Implementation of the mathematical model for improving the inter-instrument agreement of spectrocolorimeters was analyzed, based on the problems of the model in the practical application, combined with characteristics of spectrocolorimeters in color measurement and spectral properties of surface color. Firstly the selection algorithm of standard specimens is presented based on the influence of standard specimens¿ spectral characteristic to the correct coefficients. Secondly the derivative solution of first-order and second-order derivative of spectral reflectance and the numerical solution of correction coefficients are optimized and evaluated. All of those form an improved implement method of the model. Lastly the implement method is more scientific and reasonable are proven by examples.","","978-0-7695-3336","10.1109/CSSE.2008.1418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4723190","reflectance;Inter-instrument Agreement;Spectrocolorimeters","Mathematical model;Instruments;Wavelength measurement;Error correction;Reflectivity;Testing;Printing;Measurement standards;Color;Manufacturing","colorimeters;spectroscopy computing","mathematical model;interinstrument agreement;spectrocolorimeters;spectral reflectance;correction coefficients","","","10","","","","","","IEEE","IEEE Conferences"
"Autofocusing for Automated Microscopic Evaluation of Blood Smear and Pap Smear","X. Y. Liu; W. H. Wang; Y. Sun","Student Member, IEEE, Advanced Micro and Nanosystems Laboratory, University of Toronto. 5 King's College Road, Toronto, Ontario, Canada, M5S 3G8; Advanced Micro and Nanosystems Laboratory, University of Toronto. 5 King's College Road, Toronto, Ontario, Canada, M5S 3G8; Member, IEEE, Advanced Micro and Nanosystems Laboratory, University of Toronto. 5 King's College Road, Toronto, Ontario, Canada, M5S 3G8. phone: 1-416-946-0549; e-mail: sun@mie.utoronto.ca","2006 International Conference of the IEEE Engineering in Medicine and Biology Society","","2006","","","4718","4721","Autofocusing is a fundamental procedure towards automated microscopic evaluation of blood smear and pap smear samples for clinical diagnosis. This paper presents comparison results of 16 focus algorithms based on a total of 8000 bright-field images from 10 blood smear and pap smear samples. A ranking methodology adapted from our previously proposed ranking system is used for thoroughly evaluating the performance of the selected 16 focus algorithms. Experimental results demonstrate that the variance algorithm provides the best overall performance, which will be selected for our future implementation of an automated microscopic system for computer-assisted blood smear and pap smear evaluation. Together with our previously reported findings, we hypothesize that the variance algorithm or the Normalized variance algorithm is the optimal focus algorithm for all non- fluorescence microscopy applications","1557-170X","1-4244-0032-51-4244-0033","10.1109/IEMBS.2006.259263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4462855","","Microscopy;Blood;Focusing;Hospitals;Cameras;Diseases;Cities and towns;USA Councils;Sun;Clinical diagnosis","biomedical measurement;blood;medical computing","autofocusing;automated microscopic evaluation;clinical diagnosis;variance algorithm;computer-assisted blood smear evaluation;computer-assisted pap smear evaluation;normalized variance algorithm;optimal focus algorithm;nonfluorescence microscopy","Algorithms;Artificial Intelligence;Automatic Data Processing;Automation;Equipment Design;Female;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Microscopy;Models, Statistical;Papanicolaou Test;Pattern Recognition, Automated;Software;Uterine Cervical Diseases;Vaginal Smears","3","15","","","","","","IEEE","IEEE Conferences"
"Real-world performance of current proactive multi-hop mesh protocols","M. Abolhasan; B. Hagelstein; J. C. -. Wang","Information & Communication Technology Research Institute, University of Wollongong, Wollongong, NSW 2522, Australia; Information & Communication Technology Research Institute, University of Wollongong, Wollongong, NSW 2522, Australia; Information & Communication Technology Research Institute, University of Wollongong, Wollongong, NSW 2522, Australia","2009 15th Asia-Pacific Conference on Communications","","2009","","","44","47","The proliferation of mesh or ad hoc network protocols has lead to a push for protocol standardisation. While there are a number of both open-source and proprietary mesh routing protocols being developed, there is only a small amount of literature available that shows relative strengths and weaknesses of different protocols. This paper investigates the performance of a number of available routing protocols using a real-world testbed. Three routing protocols - optimised link state routing (OLSR), better approach to mobile ad hoc network (B.A.T.M.A.N.) and BABEL - were chosen for this study. Our investigations focus on the multi-hopping performance and the ability of each routing protocol to recover from link failures. Our results show that B.A.T.M.A.N. and BABEL outperform OLSR both in terms of multi-hopping performance and in route re-discovery latency.","2163-0771","978-1-4244-4784-8978-1-4244-4785","10.1109/APCC.2009.5375690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5375690","","Routing protocols;Mesh networks;Testing;Ad hoc networks;Open source software;Delay;Bandwidth;Convergence;Costs;Standards development","ad hoc networks;mobile radio;routing protocols","multihop mesh protocols;real world performance;mesh proliferation;ad hoc network protocols;protocol standardisation;mesh routing protocols;optimised link state routing;mobile ad hoc network","","29","10","","","","","","IEEE","IEEE Conferences"
"Application of Sensitivity Pruning Neural Networks in Surface Roughness Prediction","W. Wu; Z. Yuan-min; W. Hong-ling","NA; NA; NA","2009 Second International Conference on Intelligent Computation Technology and Automation","","2009","1","","48","51","The surface roughness is a key parameters in high speed machining and often hard to control. The prediction model for surface roughness was created based on artificial neural networks which have strong non-linear modeling ability. The sample data collection method was analyzed and BP neural networks was designed, but the traditional BP neural networks has many shortcomings like easily step into local minimum, with weak generalization ability and the middle layer neuron are hard to determine, so the sensitivity pruning algorithm applied. The simulation shows the method is effective and can provide a guidance to optimize cutting parameters and control surface quality.","","978-0-7695-3804","10.1109/ICICTA.2009.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5287710","","Neural networks;Rough surfaces;Surface roughness;Predictive models;Artificial neural networks;Iterative algorithms;Surface resistance;Software testing;Algorithm design and analysis;Mathematical model","backpropagation;control system synthesis;cutting;machining;minimisation;neurocontrollers;nonlinear control systems;quality control;sampling methods;surface roughness","sensitivity pruning artificial neural network algorithm;surface roughness prediction model;high-speed machining control;nonlinear modeling;BP neural network design;sample data collection method;local minimum;generalization ability;middle-layer neuron;cutting parameter optimization;surface quality control","","1","26","","","","","","IEEE","IEEE Conferences"
"AnalyseC: A Framework for Assessing Students' Programs at Structural and Semantic Level","W. Wu; G. Li; Y. Sun; J. Wang; T. Lai","Faculty of Computer, Guangdong University of Technology, Guangzhou, China. wuwm@scnu.edu.cn; Faculty of Computer, Guangdong University of Technology, Guangzhou, China. arieslgq@gmail.com; Faculty of Computer, Guangdong University of Technology, Guangzhou, China. sunyiyu_2004@l63.com; Faculty of Computer, Guangdong University of Technology, Guangzhou, China. wj_adr@163.com; Faculty of Computer, Guangdong University of Technology, Guangzhou, China. lazyboylai@21cn.com","2007 IEEE International Conference on Control and Automation","","2007","","","742","747","In this paper, new features of AnalyseC are proposed and implemented to assess student programming assignments in order to lighten teachers' assessment work and assist students in learning. Applied with software metrics, compiler optimization and visualization techniques, AnalyseC has been designed to automatically assess programming assignments written in C language at structural and semantic level. It is designed as a auxiliary tool for students in the data structure assignment system and has been implemented in Java. AnalyseC tested with specific data structure programming assignments, the test result is promising.","1948-3449;1948-3457","978-1-4244-0817-7978-1-4244-0818","10.1109/ICCA.2007.4376454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4376454","assessment;structural;semantic;visualization","Data structures;Software metrics;Automatic programming;Data visualization;Testing;Automatic control;Lighting control;Automation;Sun;Program processors","computer science education;educational administrative data processing;Java;programming","AnalyseC;student program assessment;student programming assignments;software metrics;compiler optimization;visualization techniques;C language;data structure assignment system;Java","","3","13","","","","","","IEEE","IEEE Conferences"
"An experimental investigation of VoIP and video streaming over fixed WiMAX","K. Pentikousis; J. Pinola; E. Piri; F. Fitzek","VTT Technical Research Centre of Finland, Kaitoväylä 1, FI-90571 Oulu, FINLAND; VTT Technical Research Centre of Finland, Kaitoväylä 1, FI-90571 Oulu, FINLAND; VTT Technical Research Centre of Finland, Kaitoväylä 1, FI-90571 Oulu, FINLAND; VTT Technical Research Centre of Finland, Kaitoväylä 1, FI-90571 Oulu, FINLAND","2008 6th International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks and Workshops","","2008","","","8","15","Despite the significant interest in WiMAX technology and deployment, there are very few publicly reported measurements from testbeds and field trials. As such, most WiMAX studies employ simulation and modeling. This paper contributes to our understanding of what is realistically possible using off-the-shelf fixed WiMAX equipment today. We employ multiple competing traffic sources over a point-to-multipoint WiMAX topology and measure the capacity of the WiMAX equipment to handle a multitude of VoIP flows between subscriber stations while delivering a variable number of video streams. We measure throughput, packet loss, and one-way delay for both line-of-sight (LOS) and non-line-of-sight (NLOS) conditions. For the one-way delay measurements we synchronize the clocks of all testbed hosts with a software-only, open source implementation of the IEEE 1588 Precision Time Protocol. We compare these one-way delay measurements with those obtained when GPS-based synchronization is used.","","978-963-9799-18","10.1109/WIOPT.2008.4586026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4586026","","Streaming media;WiMAX;Synchronization;Testing;Traffic control;Topology;Loss measurement;Throughput;Delay lines;Delay effects","Internet telephony;performance evaluation;synchronisation;telecommunication equipment;telecommunication network topology;telecommunication traffic;video streaming;WiMax","VoIP flows;video streaming;off-the-shelf fixed WiMAX equipment;multiple competing traffic sources;point-to-multipoint WiMAX topology;subscriber stations;packet loss;throughput measurement;one-way delay measurement;line-of-sight conditions;nonline-of-sight conditions;clock synchronization;software-only open source implementation;IEEE 1588 Precision Time Protocol;performance evaluation","","10","30","","","","","","IEEE","IEEE Conferences"
