"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and implementation of high-level compute on Android systems","Hung-Shuen Chen; Jr-Yuan Chiou; C. Yang; Y. Wu; Wei-chung Hwang; Hao-Chien Hung; Shih-wei Liao","National Taiwan University, Taipei, Taiwan; National Taiwan University, Taipei, Taiwan; Industrial Technology Research Institute, Hsinchu, Taiwan; Industrial Technology Research Institute, Hsinchu, Taiwan; Industrial Technology Research Institute, Hsinchu, Taiwan; National Taiwan University, Taipei, Taiwan; National Taiwan University, Taipei, Taiwan","The 11th IEEE Symposium on Embedded Systems for Real-time Multimedia","","2013","","","96","104","As Android devices come with various CPU and GPU cores, the demand for effective parallel computing across-the-board increases. In response, Google has released Renderscript to leverage parallel computing while maintaining portability. However, the adoption has been slow - We hardly see any Renderscript apps on Google Play. In the meantime, the proliferation of heterogeneous cores inside a single device calls for a higher-level, more developer-friendly parallel language. Since most Android developers already use Java, we develop the first Java-based compute system on Android called Android-Aparapi. Android-Aparapi facilitates programmers' adoption of compute by obviating the need of learning a new language like Renderscript, thus the software can start catching up with the hardware trend of doubling the number of cores periodically. Furthermore, Android-Aparapi is a better defined API than the original Aparapi. We support comprehensive set of data types and their array forms in terms of Java objects. In addition, we propose innovative optimizations that effectively reduce the Java-Native Interface overheads. Finally, we develop an Android-Aparapi benchmark suite by extending Rodinia benchmark to Android. The Java's Thread Pool version of the suite runs 3 times slower than the Android-Aparapi version. This demonstrate the effectiveness of our high-level compute system. Furthermore, we compare our Android-Aparapi version with the existing lower-level OpenCL version and show that the performance is comparable (Our performance is at 88% of OpenCL's). In short, we achieve higher-level abstraction without sizable losing performance.","2325-1271;2325-1301","978-1-4799-1284","10.1109/ESTIMedia.2013.6704508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6704508","","Java;Androids;Humanoid robots;Benchmark testing;Graphics processing units;Kernel;Arrays","Android (operating system);application program interfaces;Java","Android systems;Java-based compute system;Android-Aparapi;renderscript;API;innovative optimizations;Java objects;Rodinia benchmark;Java thread pool version;high-level compute system;lower-level OpenCL","","5","20","","","","","","IEEE","IEEE Conferences"
"Fast Dynamic Binary Rewriting for flexible thread migration on shared-ISA heterogeneous MPSoCs","G. Georgakoudis; D. S. Nikolopoulos; H. Vandierendonck; S. Lalis","Queen's University of Belfast, UK; Queen's University of Belfast, UK; Queen's University of Belfast, UK; University of Thessaly, Greece","2014 International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation (SAMOS XIV)","","2014","","","156","163","Heterogeneous MPSoCs where different types of cores share a baseline ISA but implement different operational accelerators combine programmability with flexible customization. They hold promise for high performance under power and area limitations. However, transparent binary execution and dynamic scheduling is hard on those platforms. The stateof-the-art approach for transparent accelerated execution is fault-and-migrate (FAM): when a thread executes an accelerating instruction unavailable on the host core, it is forcibly migrated to an accelerating core which implements the instruction natively. Unfortunately, this approach prohibits dynamic scheduling through flexible thread migration, which is essential to any asymmetric platform for efficient utilization of heterogeneous resources. We present two distinct binary-level techniques - Dynamic Binary Rewriting (DBR) and Dynamic Binary Translation (DBT) - which enable selective acceleration, while preserving transparent thread execution and migration, to any core in the system, at any point in time. DBR rewrites binary code to exploit any accelerating instructions available in the host core. DBT implements a-fault-and-rewrite scheme, which sets up trampolines to emulation routines for these accelerating instructions which are not available on the host core. Both methods customize binary code on demand, enabling flexible migration. We evaluate the overhead of DBR and DBT against FAM on a real hardware shared-ISA MPSoC prototype. Experiments with single-thread programs show flexible migration is possible with manageable overhead. We measure the performance of our binary-level techniques by artificially triggering periodic thread migration between a Base and an accelerating (ACC) core. Periodic migration, without aiming for optimized scheduling, results in an average slowdown of about 40% under DBR or about 10% under DBT, compared to FAM driven scheduling. We also show results for a speedup proportional dynamic scheduler, enabled by our techniques, using multi-program workloads. In this case, up to 50% faster execution times can be achieved by leveraging flexible thread migration.","","978-1-4799-3770","10.1109/SAMOS.2014.6893207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6893207","","Distributed Bragg reflectors;Acceleration;Emulation;Benchmark testing;Software;Dynamic scheduling;Computer architecture","multiprocessing systems;processor scheduling;system-on-chip","dynamic binary rewriting;DBR;dynamic binary translation;DBT;flexible thread migration;shared-ISA heterogeneous MPSoCs;dynamic scheduling;fault-and-migrate;FAM","","1","20","","","","","","IEEE","IEEE Conferences"
"Enabling a Quantum Monte Carlo application for the DEEP architecture","A. Emerson; F. Affinito","Supercomputing Applications and Innovation (SCAI), Cineca, 40033 Casalecchio di Reno, Italy; Supercomputing Applications and Innovation (SCAI), Cineca, 40033 Casalecchio di Reno, Italy","2015 International Conference on High Performance Computing & Simulation (HPCS)","","2015","","","453","457","In the DEEP project a prototype Exascale system consisting of a standard Intel Xeon cluster linked to a “Booster” part containing Intel Xeon Phi nodes connected in a high-speed network, is being designed and constructed. In order to evaluate this novel architecture, expected to be available in the second half of 2015, a number of grand challenge applications in computational science and engineering are being modified and optimised. In this study we report on the efforts made by the Cineca project partner and DEEP support staff to enable one of these applications, the TurboRVB Quantum Monte Carlo simulation program, which can be used to study complex phenomena in materials such as superconductivity. The modified code, based on an implementation of the OmpSs offload task model, has been successfully tested on the MareNostrum supercomputer at the Barcelona Supercomputing Center.","","978-1-4673-7813-0978-1-4673-7812-3978-1-4673-7811","10.1109/HPCSim.2015.7237075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7237075","Exascale Systems;Modeling and Simulation using HPC Systems;Parallelization of Simulation","Monte Carlo methods;Computer architecture;Lattices;Software;Programming;Microwave integrated circuits;Prototypes","Monte Carlo methods;parallel machines;quantum computing","DEEP architecture;Exascale system;Intel Xeon cluster;Intel Xeon Phi nodes;high-speed network;Cineca project;TurboRVB Quantum Monte Carlo simulation program;OmpSs offload task model;MareNostrum supercomputer;Barcelona Supercomputing Center","","","6","","","","","","IEEE","IEEE Conferences"
"A novel big data architecture in support of ADS-B data analytic","E. Boci; S. Thistlethwaite","Exelis, Herndon, VA; Exelis, Herndon, VA","2015 Integrated Communication, Navigation and Surveillance Conference (ICNS)","","2015","","","C1-1","C1-8","The first building block of the Federal Aviation Administration's (FAA) Next Generation Air Transportation System (NextGen) initiative to modernize the US national airspace system (NAS) was the implementation of the Automatic Dependent Surveillance-Broadcast (ADS-B) ground infrastructure. A primary aspect of the ADS-B program design is the terrestrial radio station infrastructure. It determined the terrestrial radio stations layout throughout the US and was optimized to meet system performance, safety and security in the NAS. In March 2014, the FAA completed the nationwide infrastructure upgrade, enabling air traffic controllers to track aircraft with greater accuracy and reliability, while giving pilots more information in the cockpit. More than 650 ADS-B radios communicate with equipped aircraft, supporting the new satellite-based surveillance system. Currently, the ADS-B system ingests processes and stores large data sets, while operating at ten percent capacity. As aircraft avionics equipage increases, the volume of data and storage needs will increase beyond our existing system's capacity and processing capability. A new, Hadoop-based architecture was tested to ingest and analyze billions of CAT033 reports in minutes. This paper presents the “Big Data” approach that was adopted to support fast analytics of large ADS-B data volume.","2155-4943;2155-4951","978-1-4799-8952-2978-1-4673-7549","10.1109/ICNSURV.2015.7121218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7121218","","Computer architecture;Big data;Hardware;Lakes;Aircraft;Software;Aerospace electronics","air traffic control;avionics;Big Data;data analysis;driver information systems;parallel processing;surveillance","Big Data architecture;ADS-B data analytic;federal aviation administration;FAA;next generation air transportation system;NextGen;US national airspace system;NAS;automatic dependent surveillance-broadcast ground infrastructure;ADS-B ground infrastructure;ADS-B program design;terrestrial radio station infrastructure;NAS security;air traffic controllers;aircraft track;ADS-B radios;satellite-based surveillance system;ADS-B system;aircraft avionics;data storage;Hadoop-based architecture;CAT033;Big Data approach;ADS-B data volume","","2","12","","","","","","IEEE","IEEE Conferences"
"Modeling the energy consumption of HEVC P- and B-frame decoding","C. Herglotz; D. Springer; A. Kaup","Multimedia Communications and Signal Processing Friedrich-Alexander-Universita¨t Erlangen-Nu¨rnberg (FAU), Cauerstr. 7, 91058 Erlangen, Germany; Multimedia Communications and Signal Processing Friedrich-Alexander-Universita¨t Erlangen-Nu¨rnberg (FAU), Cauerstr. 7, 91058 Erlangen, Germany; Multimedia Communications and Signal Processing Friedrich-Alexander-Universita¨t Erlangen-Nu¨rnberg (FAU), Cauerstr. 7, 91058 Erlangen, Germany","2014 IEEE International Conference on Image Processing (ICIP)","","2014","","","3661","3665","Video decoding on portable devices such as smartphones or tablet PCs requires a considerable amount of battery power, shortening their operating time significantly. Hence, tools aiming at minimizing the decoding energy are of special interest. To this end, this paper presents a novel model capable of estimating the energy consumed when decoding an HEVC-coded video. This information can be used to optimize implementations and improve the encoding procedure. An accurate and a more convenient simple model is proposed that, for the evaluated set of test videos, achieved an average relative estimation error of 2.34% and 3.63%, respectively.","1522-4880;2381-8549","978-1-4799-5751","10.1109/ICIP.2014.7025743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7025743","HEVC;Decoder;Energy consumption","Decoding;Streaming media;Energy measurement;Energy consumption;Software;Estimation;Encoding","decoding;telecommunication power management;video coding","HEVC energy consumption estimation;P-frame decoding;B-frame decoding;video decoding;battery power;decoding energy minimization;encoding procedure improvement;relative estimation error","","8","8","","","","","","IEEE","IEEE Conferences"
"Implementation of a platform for day-ahead market modeling: Case study of Sicilian future scenarios","G. Pecoraro; G. M. Tina; E. M. Carlini; C. Quaciari","DIEES - University of Catania, Catania, Italy; DIEES - University of Catania, Catania, Italy; Terna Rete Italia S.p.A., Rome, Italy; Terna Rete Italia S.p.A., Rome, Italy","2015 12th International Conference on the European Energy Market (EEM)","","2015","","","1","5","Day-ahead price is characterized by high volatility and unpredictability, so it represents a major risk for generating companies, not only those that rely on renewable generation but also those that manage thermoelectric power plants. The typical approach employed by Gencons to address their trading strategy is to simulate energy and service markes under uncertainties to characterize the probability distribution of the future income and, then, optimize the company portfolio to maximize its certainty equivalent. However markets modeling and simulation is a big challenge due to both bidding and clearing rule and dependency on parameters that are difficult to predict, e.g., GDP growth, demand variation, entrance of new market players, as well as the structure of transmission grid. On this regard Italian transmission grid is about to change, specifically a new T-line between Sicily and Continent is going to be operated. So there will be a substantial change both in Sicilian zonal price and in the PUN (single National price for bid). In this article we describe the developed simulation tool of the Italian day-ahead market according with the last rules of the Italian market. This model has been tested extensively against real market data. The results about specific days are reported and the errors evaluated. Then different scenarios have been simulated, such as: flow rate of the global connection between Sicily and the Continent (from 250 MW to 1000 MW with steps of 250 MW) and the effect of the abolition of the single buyer (named Acquirente Unico - AU).","2165-4093;2165-4077","978-1-4673-6692","10.1109/EEM.2015.7216781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7216781","Day-Ahead Market;modeling;zonal price;congestion","Gold;Continents;Software;Electricity supply industry;Load flow;Predictive models;Economics","power markets;power system simulation","day-ahead market modeling;probability distribution;transmission grid","","1","3","","","","","","IEEE","IEEE Conferences"
"Designing of anfis network for wide area power system monitoring and protection network using matlab simulink tools","A. S. a. Stalin; M. Shakeel; Revanth R.; Durairaj D.","Electrical and Electronics Engineering, Sri Manakula Vinayagar Engineering College, Pondicherry, India; Electrical and Electronics Engineering, Sri Manakula Vinayagar Engineering College, Pondicherry, India; Electrical and Electronics Engineering, Sri Manakula Vinayagar Engineering College, Pondicherry, India; Electrical and Electronics Engineering, Sri Manakula Vinayagar Engineering College, Pondicherry, India","2015 International Conference on Power and Advanced Control Engineering (ICPACE)","","2015","","","280","284","Reliability of the system, efficiency of the system, fault correction and operational performance of the network are the key characteristics of a power system. The issues of deregulation trend in the industry and the requirement of better network monitoring, leads to the development of the solutions for wide area monitoring, protection and control, than the currently used methods which are mostly good for local area monitoring, protection and control In our paper, a wide area power system network is designed and Phasor Measuring Unit (PMU) is used as monitoring system and the protection of the network is done by using Slip back neural control system and the proposed model is then tested under various operational parameters. Our proposed model and control technique implemented offers a smart tool for wide area system which has good optimization in its performance.","","978-1-4799-8371-1978-1-4799-8370","10.1109/ICPACE.2015.7274958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7274958","Wide area monitoring protection and control;Phasor measurement unit;MATLAB;Wide area monitoring;Wide Area Monitoring;Global positioning system;null deflection zone and Slip back neural control system","Power systems;Monitoring;Phasor measurement units;Software packages;Control systems;Global Positioning System;Mathematical model","phasor measurement;power system control;power system protection","wide area power system monitoring;protection network;ANFIS network;Matlab simulink tools;phasor measuring unit;PMU;slip back neural control system;smart tool","","","17","","","","","","IEEE","IEEE Conferences"
"A Co-processing Method Based on Warm Standby Systems","L. Bo; X. Feng; Y. Yunhong","NA; NA; NA","2014 IEEE Symposium on Computer Applications and Communications","","2014","","","109","113","Dual-computer warm standby redundant architecture is one of the most commonly used architectures in redundant fault tolerance. Using this architecture, the computing results of the backup computer is unused when it has no power although the backup computer is keep running that is a waste of computing resource of the backup computer. This paper proposes a co-processing method which makes rational use of computing resource by taking advantage of the communication unit, and increases the output frequency of the system's optimized module. The test results show that this method improves the performance of the system with the assurance of the reliability.","","978-0-7695-5319","10.1109/SCAC.2014.30","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6913178","warm standby;dual-computer;reliability model;co-processing;fault tolerance","Computers;Computer architecture;Temperature control;Software reliability;Fault detection;Acceleration","computer architecture;coprocessors;fault tolerant computing;multiprocessing systems","coprocessing method;warm standby systems;dual computer warm standby redundant architecture;redundant fault tolerance;backup computer;communication unit;computing resource;output frequency","","","8","","","","","","IEEE","IEEE Conferences"
"Researches on the vibration characteristics of a new type of non-resonant piezoelectric stack motors","X. Chen; Y. Liang; W. Huang","Key Laboratory of Mechanics and Control of Mechanical Structures. Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; Key Laboratory of Mechanics and Control of Mechanical Structures. Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; Key Laboratory of Mechanics and Control of Mechanical Structures. Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China","2013 Symposium on Piezoelectricity, Acoustic Waves, and Device Applications","","2013","","","1","4","To research on the mechanism of non-resonant linear piezoelectric motors, longitudinal vibration model and pseudo-rigid-body model were established for the stator of motor through the analysis of the construction and operating process of the motor. Then the longitudinal vibration differential equation and transverse vibration differential equation of the drive tip were produced. Thus longitudinal displacement function and transverse displacement function can be deduced. Utilizing the above researches, formula of average output force in a period was proposed for the motor. Finally, the prototype was designed and fabricated, vibration displacement is tested by laser displacement sensor and vibration displacement curves were fitted through origin software. Thus experiments on the longitudinal amplitude of drive tip were carried on. The output force of motor under different excitation conditions were measured with force measurement unit. Results proved the vibration characteristic theory of stator that the longitudinal amplitude of drive tip increases with excitation voltage and that the output force of motor increases with the longitudinal amplitude of drive tip. The output force prototype can be up to 3.5 N when the longitude amplitude of the stator is 0.95μm. The above researches can provide theoretical basis for structural optimization for the stator of motor.","","978-1-4799-3288-7978-1-4799-3289","10.1109/SPAWDA.2013.6841121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6841121","Vibration characteristics;Non-resonant;Piezoelectric stack;Linear motor","Artificial neural networks","differential equations;force measurement;linear motors;piezoelectric motors;sensors;stators;vibrations","nonresonant linear piezoelectric stack motors;pseudo-rigid-body model;stator;longitudinal vibration differential equation;transverse vibration differential equation;longitudinal displacement function;transverse displacement function;laser displacement sensor;vibration displacement curves;force measurement unit;structural optimization","","","14","","","","","","IEEE","IEEE Conferences"
"Bringing model based ventilation therapy to the bedside","T. Nguyen; T. Lehmann; J. Kretschmer; K. Möller","Institute of Technical Medicine Furtwangen Univerisity Villingen Schwenningen, 78054 Germany; Institute of Technical Medicine Furtwangen Univerisity Villingen Schwenningen, 78054 Germany; Institute of Technical Medicine Furtwangen Univerisity Villingen Schwenningen, 78054 Germany; Institute of Technical Medicine Furtwangen Univerisity Villingen Schwenningen, 78054 Germany","2013 ICME International Conference on Complex Medical Engineering","","2013","","","666","669","Modern approaches to respiratory therapy based on computer modeling ought to keep up with the latest technologies. In the era of tablet PCs and smartphones, lung diagnoses and therapy optimization could be brought to patients right at their bedside. To this end, previously presented simulations of patient physiology [1] were redesigned to run on mobile devices. Moreover, a socket communication over WiFi was established between a desktop computer and a tablet PC so that data read from the ventilator (Evita XL that is connected to the computer) can be transferred to the tablet. In order to run the application on an Android operating system, the previously developed MATLAB code must be rewritten in Java. A Graphical User Interface (GUI) was designed so that one can choose any combination of a ventilation mode (Volume Control, Pressure Control, SIMV or BiP AP), a combination of submodels describing lung mechanics, gas exchange and cardiovascular dynamics. Moreover, simulation can be adapted to individual patients by selecting lung diseases (chronic obstructive pulmonary disease or adult respiratory distress syndrome), as well as enter parameters for those selections. Outputs of interest such as airway pressure or flow can be reviewed after running the simulation thanks to an android library called androidplot. The presented software is constantly improved and extended to further implement additional ventilation modes and patient models. These initial tests show that mobile devices can easily be integrated into today's medical decision support. More sophisticated and less efficient calculations can be performed on servers running in parallel to the handheld system. The mathematical models of human respiratory system [1] and the simulation model for patient ventilator interaction [2] were successfully implemented in mobile devices.","","978-1-4673-2971-2978-1-4673-2970-5978-1-4673-2969","10.1109/ICCME.2013.6548333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6548333","","Mathematical model;Androids;Humanoid robots;MATLAB;Ventilation;Lungs;Sockets","biomechanics;diseases;graphical user interfaces;lung;mathematics computing;operating systems (computers);patient treatment;pneumodynamics;ventilation","ventilation therapy;respiratory therapy;tablet PC;smartphones;therapy optimization;socket communication;WiFi;Evita XL;Android operating system;MATLAB code;graphical user interface;GUI;volume control;pressure control;SIMV;BiP AP;lung mechanics;gas exchange;cardiovascular dynamics;lung diseases;chronic obstructive pulmonary disease;adult respiratory distress syndrome;androidplot;medical decision support","","","4","","","","","","IEEE","IEEE Conferences"
"Power aware modelling and design","","","2015 Forum on Specification and Design Languages (FDL)","","2015","","","1","1","This special session will explore the different constraints in power aware design as well as different modelling approaches to overcome them. The session will start with a system level power consumption modelling approach that enables the simulation of power consumption transients and their effects on AMS subsystems. The next presentation will introduce a model to estimate and benchmark wireless sensor nodes energy lifetime, including power consumption and battery models. The third presentation will show an approach to measure energy and power consumption in multi-core Systems-on-Chip in order to optimise software. Finally the last presentation will analyse near-threshold logic circuits and its vulnerabilities and will propose models of error-aware logic circuits.","1636-9874","978-1-4673-7735-5978-1-4673-7734","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7306091","","Power demand;Integrated circuit modeling;Benchmark testing;Wireless sensor networks;Logic circuits;Transient analysis;Wireless communication","","","","","","","","","","","IEEE","IEEE Conferences"
"S-BM: A benchmark suite for multi-tenant supplier relationship management service","Z. Di; C. Pu; S. Liu; X. Hao","School of Computer Science and Technology, Shandong University, Jinan 250101, China; Center for Experimental Research in Computer System, Georgia Institute of Technology, Atlanta, USA; School of Computer Science and Technology, Shandong University, Jinan 250101, China; School of Computer Science and Technology, Shandong University, Jinan 250101, China","2013 10th International Conference on Service Systems and Service Management","","2013","","","692","697","Scalability is one of the many challenges in designing and operating SaaS-type applications, which demands dynamic generation, composition, deployment, and monitoring of applications. A fundamental problem that confronts such applications is the efficient approach to evaluate the performance of the applications and resource utilization before they actually deployed. In this paper, S-BM, a benchmark suite for supplier relationship management (SRM) applications is presented in terms of architecture, workloads, and key metrics. The complete implementation description and experiments in typical workloads are also presented. S-BM provides support for two key considerations when deploy SRM applications for new tenants: performance changes according to different business scale and performance changes when deployed in different hosting environments. S-BM generates workloads adapts different tenant's requirements as well as their different business scales. Results from the emulations show that S-BM can help evaluating the performances and quantifying the optimized deployment efficiently.","2161-1890;2161-1904","978-1-4673-4843-0978-1-4673-4434","10.1109/ICSSSM.2013.6602595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602595","benchmark;SRM;performance;SaaS","Servers;Business;Benchmark testing;Databases;Time factors;Synchronization","cloud computing;supply chain management","S-BM benchmark suite;multitenant supplier relationship management service;SaaS-type application;software-as-a-service;SRM application;business scale;hosting environment;tenant requirement","","1","18","","","","","","IEEE","IEEE Conferences"
"A distributed algorithm for virtual traffic lights with IEEE 802.11p","A. Bazzi; A. Zanella; B. M. Masini; G. Pasolini","CNR-IEIIT, Bologna, Italy; CNR-IEIIT, Bologna, Italy; CNR-IEIIT, Bologna, Italy; DEI, University of Bologna, Italy","2014 European Conference on Networks and Communications (EuCNC)","","2014","","","1","5","A virtual traffic light (VTL) is a mechanism that allows vehicles to autonomously solve priorities at road junctions in the absence of fixed infrastructures (i.e., conventional traffic lights). To develop an effective VTL system, communication between vehicles is a crucial factor and can be handled either using cellular infrastructure or adopting a vehicle-to-vehicle (V2V) communication paradigm. In this paper we present the design, the implementation, and the field trial of a VTL which exploits V2V communications based on IEEE 802.11p. Specif-ically, we propose a decentralized algorithm, that adopts both broadcast signaling and unicast messages to assign priorities to the vehicles approaching intersections, thus preventing accidents and reducing traffic congestions. The algorithm has been tested both in a controlled laboratory environment and in a field trial with equipped vehicles.","","978-1-4799-5280","10.1109/EuCNC.2014.6882621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6882621","","Junctions;Vehicles;Roads;Nickel;Unicast;Databases;Software algorithms","cellular radio;road accidents;road safety;road traffic;wireless LAN","distributed algorithm;virtual traffic lights with;VTL system;IEEE 802.11p;road junctions;cellular infrastructure;vehicle-to-vehicle communication paradigm;V2V communication paradigm;broadcast signaling;unicast messages;accident prevention;traffic congestion reduction;road safety","","4","9","","","","","","IEEE","IEEE Conferences"
"SociaLite: An Efficient Graph Query Language Based on Datalog","J. Seo; S. Guo; M. S. Lam","Department of Computer Science, Stanford University, Stanford, 94305 CA; Department of Computer Science, Stanford University, Stanford, 94305 CA; Department of Computer Science, Stanford University, Stanford, 94305 CA","IEEE Transactions on Knowledge and Data Engineering","","2015","27","7","1824","1837","With the rise of social networks, large-scale graph analysis becomes increasingly important. Because SQL lacks the expressiveness and performance needed for graph algorithms, lower-level, general-purpose languages are often used instead. For greater ease of use and efficiency, we propose SociaLite, a high-level graph query language based on Datalog. As a logic programming language, Datalog allows many graph algorithms to be expressed succinctly. However, its performance has not been competitive when compared to low-level languages. With SociaLite, users can provide high-level hints on the data layout and evaluation order; they can also define recursive aggregate functions which, as long as they are meet operations, can be evaluated incrementally and efficiently. Moreover, recursive aggregate functions make it possible to implement more graph algorithms that cannot be implemented in Datalog. We evaluated SociaLite by running nine graph algorithms in total; eight for social network analysis (shortest paths, PageRank, hubs and authorities, mutual neighbors, connected components, triangles, clustering coefficients, and betweenness centrality) and one for biological network analysis (Eulerian cycles). We use two real-life social graphs, LiveJournal and Last.fm, for the evaluation as well as one synthetic graph. The optimizations proposed in this paper speed up almost all the algorithms by 3 to 22 times. SociaLite even outperforms typical Java implementations by an average of 50 percent for the graph algorithms tested. When compared to highly optimized Java implementations, SociaLite programs are an order of magnitude more succinct and easier to write. Its performance is competitive, with only 16 percent overhead for the largest benchmark, and 25 percent overhead for the worst case benchmark. Most importantly, being a query language, SociaLite enables many more users who are not proficient in software engineering to perform network analysis easily and efficiently.","1041-4347;1558-2191;2326-3865","","10.1109/TKDE.2015.2405562","National Science Foundation; Stanford MobiSocial Computing Laboratory; AVG; Google; ING Direct; Nokia; Sony Ericsson; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7045548","Datalog;Query Languages;Graph Algorithms;Datalog;query languages;graph algorithms;social network analysis","Aggregates;Java;Semantics;Algorithm design and analysis;Social network services;Optimization;Arrays","DATALOG;graph theory;Java;pattern clustering;social networking (online)","LiveJournal;Last.fm;synthetic graph;Java implementations;real-life social graph;Eulerian cycles;biological network analysis;betweenness centrality;clustering coefficients;triangles;connected components;mutual neighbors;authorities;hubs;PageRank;shortest path;recursive aggregate functions;evaluation order;data layout;high-level hints;logic programming language;general-purpose languages;lower-level languages;large-scale graph analysis;social networks;Datalog;high-level graph query language;SociaLite","","3","42","","","","","","IEEE","IEEE Journals & Magazines"
"iSyn: WebGL-Based Interactive De Novo Drug Design","H. Li; K. Leung; C. H. Chan; H. L. Cheung; M. Wong","NA; NA; NA; NA; NA","2014 18th International Conference on Information Visualisation","","2014","","","302","307","We present iSyn, a WebGL-based tool for interactivede novo drug design. It features an evolutionary algorithm that automatically designs novel ligands with drug-like properties and synthetic feasibility using click chemistry. Isyn interfaces with our popular and fast molecular docking engine idock, remarkably reducing the evaluation and ranking time of drug candidates. Furthermore, inspired by our user friendly and high-performance WebGL visualizer iview, our iSyn also implements a tailor-made interactive visualizer to aid novel drug design. We believe iSyn can supplement the efforts of medicinal chemists in drug discovery research. To illustrate the utility of iSyn in generating novelligands ex nihilo, we designed predicted inhibitors of two important drug targets, which are RNA editing ligase 1(REL1) from T. Brucei, the etiological agent of African sleeping sickness, and cyclin-dependent kinase 2 (CDK2), a positive regulator of eukaryotic cell cycle progression. Results show that iSyn managed to significantly enhance the predicted binding affinity of the best generated ligand by more than 3 orders of magnitude in potency. Isyn is written in C++, Python, HTML5 and JavaScript. It is free and open source, available athttp://istar.cse.cuhk.edu.hk/iSyn.tgz. It has been tested successfully on both Linux and Windows.","1550-6037;2375-0138","978-1-4799-4103","10.1109/IV.2014.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6902920","Bioinformatics;Computer-Aided Drug Discovery;Evolutionary Algorithm;WebGL Visualization","Drugs;Proteins;Visualization;Compounds;Libraries;Surface resistance","application program interfaces;C++ language;chemistry computing;drugs;evolutionary computation;hypermedia markup languages;inhibitors;interactive systems;Java;public domain software;RNA","iSyn;interactive de novo drug design;evolutionary algorithm;drug-like properties;click chemistry;molecular docking engine;idock;user friendly WebGL visualizer iview;tailor-made interactive visualizer;drug discovery research;ligands ex nihilo;inhibitors;RNA editing ligase 1;REL1;T brucei;etiological agent;African sleeping sickness;cyclin-dependent kinase 2;CDK2;eukaryotic cell cycle progression;ligand binding affinity;C++;Python;HTML5;JavaScript;open source;Linux;Windows","","1","19","","","","","","IEEE","IEEE Conferences"
